0,0.004201680672268907,0.004201680672268907,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.008968609865470852,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00423728813559322,0,0,0,0.00423728813559322,0,0,0,0,0,0,0,0
0,0.012345679012345678,0,0,0,0,0.006172839506172839,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.006060606060606061,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.007352941176470588,0,0,0,0,0,0,0,0
0,0.007518796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.009708737864077669,0,0,0,0,0,0,0,0
0,0.0055248618784530384,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005681818181818182,0.005681818181818182,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0036363636363636364,0.0036363636363636364,0,0,0,0.0036363636363636364,0,0,0,0
0,0,0.002890173410404624,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264462809917356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006097560975609756,0.006097560975609756,0,0,0,0,0,0,0.006097560975609756,0.006097560975609756,0,0,0,0
0,0,0,0,0,0,0.0056022408963585435,0,0,0,0,0,0,0,0
0,0,0.005,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005263157894736842,0,0,0,0,0.015789473684210527,0,0,0,0,0,0,0,0
0,0.003875968992248062,0.003875968992248062,0,0,0,0,0,0,0,0,0.003875968992248062,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012658227848101266,0.006329113924050633,0,0,0,0.006329113924050633,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.004329004329004329,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.005988023952095809,0,0,0,0,0,0,0,0
0,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011049723756906077,0.0055248618784530384,0,0,0,0,0,0,0,0,0,0,0.0055248618784530384,0,0
0,0,0.008064516129032258,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.005050505050505051,0,0
0,0,0,0,0,0,0.008928571428571428,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.010101010101010102,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
